FORM,COLL_NUM,DRAINAGE,SYSTEM,COUNTRY,STATE,COUNTY,STREAM,DATE,SPM.,SL,TL,WT,SEX,STAGE,GONAD,TUBERCLES,VERT,LL_SC,CB_SC,CB_U,CB_L,CP_SC,CP_ROW,PD_SC,BR_SC,P1,P2_L,P2_R,D,A,C,GR,GR_L,CAUD_Z,SCBASE_ANT,SCBASE_POS,D_MARG,PRE_D,PRE_P1,PRE_P2,PRE_A,SNT_L,PORB_L,HD_L,CP_L,CP_D,BD_D_ORG,HD_D_OCC,BD_W,HD_W,ORB_L,LIP_W,LIP_L,D_HT,P1_L,P2_L_O,P2_L_I,A_L,UCL,LCL,LIP_A,U_LIP_P,L_LIP_P,L_LIP_TR_%,MED_PROL,GUT_X,GUT_L,ABDCAV_L,GASBLD_TL,GB_CH_1,GB_CH_2,GB_CH_3,GB_TAIL,ST_PORE,ST_INT,ST.INT,ST_CPL,ST%ABS,PO_PORE,PO_INT,PO.INT,PO_CPL,PO%ABS,SO_PORE,SO_INT,SO.INT,SO_CPL,SO%ABS,IO_PORE,IO_INT,IO.INT,IO_CPL,IO%ABS,PM_PORE,PM_INT,PM.INT,PM_CPL,PM%ABS,TEETH,ARCH_L,ARCH_W,BASE_L,BASE_W,TOOTHROW_L,TEETH_.,TEETH_1/2.,TEETH BLW HEEL,TOOTH_HT,CROWN_L,CROWN_W,T BASE WID
07.2  aus Paralecto,USNM 23121,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Michoacan,.,Rio Lerma  at Piedad,.,.,280,0,0,M,ad,.,smalltubsA&CnotdistalonA.,0,42,32,13,17,15,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,67.2,36.4,29.3,0,47,0,46.4,10.1,18.6,15.3,0,55.5,0,0,0,0,0,180,27,17,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,USNM 37821,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Michoacan,.,Yuriria,.,.,215,0,0,?M,.,.,.,0,44,30,13,15,15,0,0,0,15,9,9,12,0,0,27,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,USNM 37823,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Michoacan,.,Yuriria,.,.,169,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,16,9,9,11,0,0,27,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
07 aus Lerma,USNM 37823,32 RioGrandedeSantiago-upper,47 Lerma,MEX,Michoacan,.,Yuriria,.,.,130,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,16,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 192204,50 Armeria,51 laLabor,MEX,Jalisco,.,Rio la Labor,19690423,.,47,0,0,.,.,.,.,0,0,0,0,0,16,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 192204,50 Armeria,51 laLabor,MEX,Jalisco,.,Rio la Labor,19690423,.,84,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,17,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178365,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayuquila,19570308,9,128.5,0,0,.,.,.,.,0,43,36,14,20,16,0,0,0,17,9,9,11,0,0,24,0,9,9,9,.,0,0,0,0,0,0,33.1,18.9,11.4,0,23.9,0,21.9,5.9,10.2,5.9,0,22.7,0,0,0,0,0,0,27,18,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178365,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayuquila,19570308,20,114.5,0,0,.,.,.,.,0,45,35,14,19,16,0,0,100,18,10,10,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,29,18.3,11.3,0,19.7,0,19.5,5.2,8.4,5.9,0,23,0,0,0,0,0,180,29,17,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178365,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayuquila,19570308,25,108.5,0,0,.,.,.,.,0,44,34,14,18,16,0,0,0,0,0,0,10,0,0,0,0,9,9,9,.,0,0,0,0,0,0,28.9,15.5,10,0,19.5,0,19.4,5.5,8.6,5.9,0,21.8,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178365,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayuquila,19570308,27,115,0,0,.,.,.,.,0,43,33,13,18,16,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,29.6,17.7,11.5,0,20.7,0,20.1,5.4,8.2,5.6,0,22.2,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178365,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayuquila,19570308,30,107,0,0,.,.,.,.,0,42,32,13,17,16,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,28.2,15,10.7,0,18.9,0,19,5.5,7.5,5.6,0,22.7,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178365,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayuquila,19570308,13,106,0,0,.,.,.,.,0,44,32,13,17,16,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,26.2,16.5,10.3,0,18.1,0,17.4,5.1,7.5,5,0,21.6,0,0,0,0,0,180,30,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178365,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayuquila,19570308,26,88.5,0,0,.,.,.,.,0,44,33,13,18,16,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,22.5,13.7,9.1,0,15.9,0,15.5,4.2,6.6,4,0,16.6,0,0,0,0,0,0,30,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178365,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayuquila,19570308,23,88,0,0,.,.,.,.,0,44,35,14,19,16,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,22.3,14.2,8.6,0,15.1,0,15,4.3,6.4,3.8,0,16.5,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178365,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayuquila,19570308,6,85.5,0,0,.,.,.,.,0,44,34,13,19,16,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,20.7,14,8.7,0,14.8,0,14.3,4.2,6.3,3.1,0,16.5,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178365,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayuquila,19570308,22,83.5,0,0,.,.,.,.,0,43,37,13,22,16,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,20.6,13.4,7.9,0,14.9,0,14.6,4.5,6.1,3.5,0,15.4,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178365,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayuquila,19570308,24,76.5,0,0,.,.,.,.,0,43,37,14,21,16,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,18.2,12,7.2,0,13,0,12.5,3.9,5.1,2.8,0,14.1,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 192210,50 Armeria,51 laLabor,MEX,Jalisco,.,Rio la Labor,19570307,11,176.5,0,0,F,.,.,.,0,46,36,14,20,16,0,0,100,16,9,9,0,0,0,25,0,9,9,9,.,0,0,0,0,0,0,42.4,26.3,16.8,0,29.5,0,27.8,7.1,12.6,10,0,31.9,0,0,0,0,0,0,29,16,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 192210,50 Armeria,51 laLabor,MEX,Jalisco,.,Rio la Labor,19570307,13,163,0,0,F,.,.,.,0,44,35,14,19,16,0,0,100,17,9,9,11,0,0,24,0,9,9,9,.,0,0,0,0,0,0,37.3,23.5,16.4,0,27.9,0,25.6,7.1,0,0,0,29.8,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 192210,50 Armeria,51 laLabor,MEX,Jalisco,.,Rio la Labor,19570307,.,164.5,0,0,M,.,.,.,0,45,35,14,19,16,0,0,0,17,9,9,11,0,0,27,0,9,9,9,.,0,0,0,0,0,0,37.7,23.5,16.5,0,27.4,0,26,7.1,11.1,7.7,0,32.3,0,0,0,0,0,157,30,16,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 192210,50 Armeria,51 laLabor,MEX,Jalisco,.,Rio la Labor,19570307,12,171.5,0,0,M,.,.,.,0,43,35,14,19,16,0,0,0,16,9,9,11,0,0,25,0,9,9,9,.,0,0,0,0,0,0,41.1,23.9,16.6,0,27.3,0,25.7,7.4,12.6,8.9,0,31.7,0,0,0,0,0,170,28,17,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 192210,50 Armeria,51 laLabor,MEX,Jalisco,.,Rio la Labor,19570307,13,165,0,0,M,.,.,.,0,45,37,15,20,16,0,0,95,17,9,10,11,0,0,25,0,9,9,9,.,0,0,0,0,0,0,35.9,24.4,16.7,0,26,0,23.7,6.5,10.8,7.1,0,32.5,0,0,0,0,0,170,27,17,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 192210,50 Armeria,51 laLabor,MEX,Jalisco,.,Rio la Labor,19570307,6,160,0,0,.,.,.,.,0,0,0,0,0,15,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 192210,50 Armeria,51 laLabor,MEX,Jalisco,.,Rio la Labor,19570307,7,130,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,15,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178362,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19570307,19,104,0,0,.,.,.,.,0,45,38,15,21,16,0,0,100,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,26.7,13.9,9.4,0,18.2,0,18.5,5.2,7.1,4.1,0,17,0,0,0,0,0,139,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178362,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19570307,24,102,0,0,.,.,.,.,0,44,37,15,20,16,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,26.3,14.9,9.8,0,18.3,0,18,5.3,6.3,3.9,0,16.4,0,0,0,0,0,0,27,17,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178362,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19570307,17,107,0,0,.,.,.,.,0,44,35,14,19,16,0,0,0,18,9,9,10,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178362,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19570307,23,88,0,0,.,.,.,.,0,45,35,14,19,16,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178362,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19570307,.,60,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178362,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19570307,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178362,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19570307,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178362,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19570307,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 178362,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19570307,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 172206,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19550323,.,171,0,0,M,ad,.,scars,0,43,36,15,19,16,0,0,100,17,10,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,39.3,25.8,15.9,0,27.6,0,27,7.8,11,6.6,0,25.5,0,0,0,0,0,0,29,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 172206,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19550323,.,54.9,0,0,.,.,.,.,0,45,36,14,20,16,0,0,0,16,0,0,11,0,0,0,0,9,4,4,.,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 172206,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19550323,.,58.3,0,0,.,.,.,.,0,45,33,14,17,16,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 172206,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19550323,2,0,0,0,.,.,.,.,0,43,34,14,18,16,0,0,0,0,9,9,11,0,0,0,0,9,4,4,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 172206,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19550323,4,0,0,0,.,.,.,.,0,44,36,15,19,15,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 172206,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19550323,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 172206,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19550323,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 172206,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19550323,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 172206,50 Armeria,50 SanPedro,MEX,Jalisco,.,Rio Ayutla,19550323,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 192233,50 Armeria,51 laLabor,MEX,Jalisco,.,trib Rio la Labor,19690426,2,180,0,0,M,.,.,.,0,45,35,14,19,16,0,0,100,16,9,9,11,0,0,26,0,9,4,4,.,0,0,0,0,0,0,43.8,27,17.9,0,31.6,0,30.5,7.5,13.2,9.4,0,38.2,0,0,0,0,0,150,27,18,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 192233,50 Armeria,51 laLabor,MEX,Jalisco,.,trib Rio la Labor,19690426,11,175,0,0,.,.,.,.,0,43,34,13,19,16,0,0,100,18,9,8,11,0,0,26,0,9,4,4,.,0,0,0,0,0,0,40.7,25.4,17.7,0,29.7,0,29.8,7.1,13.4,9.6,0,37,0,0,0,0,0,180,28,18,999,99,,,,80,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 192233,50 Armeria,51 laLabor,MEX,Jalisco,.,trib Rio la Labor,19690426,.,163,0,0,.,.,.,.,0,44,36,13,21,16,0,0,0,17,9,10,11,0,0,26,0,9,4,4,.,0,0,0,0,0,0,37.7,25.1,16,0,27.1,0,26,6.5,10.5,8.1,0,34.8,0,0,0,0,0,180,28,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
08  aus Arm,UMMZ 192233,50 Armeria,51 laLabor,MEX,Jalisco,.,trib Rio la Labor,19690426,4,127,0,0,.,.,.,.,0,44,39,16,21,17,0,0,100,17,9,10,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,31,19.6,13.7,0,22.6,0,22.6,5.8,9.1,6.8,0,26.3,0,0,0,0,0,170,28,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
09  mas,UMMZ 172125,40 Ameca,61 Ameca,MEX,Jalisco,.,Rio Ameca,19550227,2,198,0,0,F,ad,gravid part spent,.,0,44,33,14,17,15,0,0,0,17,0,0,11,0,0,26,0,9,9,9,.,0,0,0,0,0,0,50,26.2,17.9,0,32.8,0,32,8.8,18.2,13.7,0,41.3,0,0,0,0,0,0,30,17,999,99,8,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
09  mas,UMMZ 172125,40 Ameca,61 Ameca,MEX,Jalisco,.,Rio Ameca,19550227,.,183,0,0,F,ad,gravid part spent,.,0,46,32,13,17,16,0,0,0,17,9,9,11,0,0,26,0,9,9,9,.,0,0,0,0,0,0,47.7,25.2,17.1,0,30.5,0,30.7,8.5,17.5,12.3,0,38.8,0,0,0,0,0,0,30,20,999,99,8,,,67,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
09  mas,UMMZ 172125,40 Ameca,61 Ameca,MEX,Jalisco,.,Rio Ameca,19550227,5,150,0,0,F,ad,part spent,.,0,45,37,15,20,16,0,0,0,17,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,8,,,50,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
09  mas,UMMZ 172125,40 Ameca,61 Ameca,MEX,Jalisco,.,Rio Ameca,19550227,6,135,0,0,F,ad,ripe,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,8,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
